Src,Dst,Time
292,330,1083204570
292,364,1083204591
210,366,1083205140
352,370,1083205607
352,370,1083206032
352,370,1083206084
374,370,1083206226
32,272,1083206638
11,163,1083206807
32,119,1083206957
32,375,1083206976
374,370,1083206983
352,68,1083207011
11,376,1083207078
374,370,1083207501
11,376,1083207761
340,373,1083208549
88,340,1083209298
8,163,1083209348
8,46,1083209365
8,7,1083209389
26,66,1083209396
377,7,1083209696
8,30,1083209974
299,258,1083210223
279,195,1083211062
164,240,1083211462
370,179,1083211642
164,370,1083211667
8,7,1083211762
374,299,1083211820
164,370,1083211861
370,179,1083211927
367,179,1083212059
367,179,1083212147
358,276,1083212522
164,370,1083213010
372,379,1083213365
164,370,1083213426
8,7,1083213475
164,370,1083213503
372,379,1083213846
8,30,1083213963
8,7,1083214215
372,379,1083214401
372,379,1083214559
290,258,1083214560
96,370,1083214605
5,352,1083214688
96,379,1083214769
372,379,1083214944
379,179,1083214986
179,379,1083215136
379,179,1083215191
72,340,1083215388
258,290,1083215393
258,376,1083215425
8,379,1083215575
352,370,1083215863
195,279,1083216093
8,379,1083216267
352,370,1083216517
96,367,1083216541
8,379,1083216615
68,381,1083217055
382,44,1083217598
383,188,1083217719
188,383,1083217766
188,46,1083217783
37,370,1083217877
370,196,1083217986
352,370,1083217998
96,345,1083218018
352,370,1083218187
284,258,1083218229
382,44,1083218239
37,370,1083218251
370,196,1083218490
196,370,1083218712
284,258,1083218732
284,28,1083218884
320,377,1083219067
370,196,1083219088
237,260,1083219132
5,352,1083219431
258,284,1083219739
249,250,1083220154
57,313,1083220166
320,377,1083220639
320,377,1083220837
279,363,1083220890
2,284,1083221349
297,384,1083222059
297,384,1083222067
297,385,1083222336
376,258,1083222424
258,376,1083222471
160,320,1083222617
8,195,1083222651
8,384,1083222672
8,384,1083222677
382,240,1083222839
346,380,1083222841
195,386,1083223010
34,379,1083223357
363,279,1083223406
34,163,1083223474
388,305,1083223534
23,387,1083223584
387,370,1083223586
279,195,1083223638
76,343,1083223844
195,386,1083223894
5,386,1083224009
301,320,1083224233
297,363,1083224328
63,5,1083224349
96,319,1083224372
23,387,1083224518
191,348,1083224586
195,386,1083224686
297,165,1083224695
195,386,1083224888
297,66,1083224967
389,195,1083225060
23,387,1083225158
301,5,1083225437
195,361,1083225461
122,367,1083225796
61,383,1083225813
299,258,1083225819
61,383,1083225826
279,5,1083225849
332,319,1083225937
332,379,1083226021
122,367,1083226043
279,195,1083226088
195,389,1083226109
332,367,1083226123
61,352,1083226128
386,195,1083226153
299,258,1083226183
293,258,1083226338
332,363,1083226361
287,373,1083226473
63,391,1083226522
37,380,1083226600
352,301,1083226728
386,195,1083226757
340,287,1083226772
352,61,1083226791
299,386,1083227096
352,5,1083227182
89,68,1083227291
325,5,1083227343
325,5,1083227387
325,5,1083227402
299,313,1083227468
46,188,1083227549
297,287,1083227747
195,386,1083227780
350,5,1083227829
63,69,1083227852
311,66,1083227871
17,370,1083227879
37,380,1083227927
2,45,1083227932
5,352,1083227956
5,350,1083227970
311,44,1083227995
352,5,1083228381
17,392,1083228508
228,7,1083228548
228,7,1083228674
301,352,1083228771
372,352,1083228861
352,301,1083228935
195,386,1083229086
45,392,1083229110
5,352,1083229121
89,68,1083229147
210,287,1083229207
17,370,1083229246
5,352,1083229260
2,123,1083229270
56,95,1083229450
372,343,1083229682
311,5,1083229743
372,343,1083229880
299,95,1083229918
2,45,1083229949
386,5,1083230107
17,393,1083230262
17,393,1083230267
5,386,1083230307
299,394,1083230378
270,45,1083230459
311,5,1083230466
195,45,1083230516
372,5,1083230544
343,270,1083230602
372,343,1083230662
270,343,1083230754
343,270,1083230787
195,45,1083230814
311,5,1083230865
270,45,1083230895
123,2,1083230901
395,195,1083230975
372,343,1083231019
270,343,1083231024
270,265,1083231114
270,343,1083231176
95,56,1083231304
51,50,1083231316
270,343,1083231344
346,380,1083231431
311,5,1083231449
346,363,1083231455
311,66,1083231550
5,386,1083231590
386,5,1083231656
233,43,1083231691
270,45,1083231837
316,50,1083231912
311,5,1083231962
346,214,1083232030
270,343,1083232037
311,162,1083232143
346,343,1083232248
240,379,1083232426
396,383,1083232434
346,343,1083232697
195,386,1083232817
37,380,1083232820
346,195,1083232885
5,352,1083232931
346,66,1083232997
37,392,1083233052
63,347,1083233104
17,101,1083233106
347,287,1083233107
311,54,1083233118
311,5,1083233192
63,347,1083233265
135,43,1083233405
5,386,1083233405
311,66,1083233493
135,314,1083233517
311,5,1083233519
386,5,1083233637
135,386,1083233829
363,62,1083233940
386,5,1083233951
311,17,1083233986
311,5,1083234049
346,66,1083234196
346,363,1083234230
346,363,1083234249
5,386,1083234303
396,90,1083234351
311,66,1083234367
396,119,1083234430
135,348,1083234431
5,386,1083234656
343,203,1083234758
195,346,1083234914
397,217,1083234961
346,195,1083235156
346,66,1083235186
311,331,1083235335
346,195,1083235486
343,217,1083235528
217,343,1083235590
331,311,1083235690
311,5,1083235699
343,217,1083235797
217,343,1083235858
5,311,1083235911
343,217,1083236005
43,5,1083236061
43,233,1083236089
5,386,1083236193
43,5,1083236267
182,0,1083236330
164,366,1083236576
37,366,1083236626
43,5,1083236638
37,366,1083236965
5,386,1083237302
164,366,1083237353
96,366,1083237361
164,366,1083237424
398,352,1083237456
96,390,1083237472
43,5,1083237491
164,366,1083237525
37,366,1083237556
164,366,1083237719
96,366,1083238210
96,366,1083238622
399,400,1083238697
5,386,1083238993
96,366,1083239194
96,366,1083239491
382,5,1083239771
382,140,1083240172
382,140,1083240338
240,365,1083241604
66,240,1083243666
305,388,1083245849
293,284,1083258752
360,373,1083259315
32,401,1083260287
284,287,1083260296
32,386,1083260442
318,7,1083260812
266,366,1083263184
372,311,1083263287
297,366,1083264157
402,28,1083264199
297,366,1083264232
297,366,1083264374
297,345,1083264726
297,366,1083264794
403,153,1083264928
403,52,1083264952
266,366,1083265011
297,366,1083265018
297,366,1083265417
266,366,1083265462
379,240,1083265644
266,366,1083265709
23,387,1083265785
372,379,1083265788
297,366,1083265804
402,285,1083265843
404,28,1083266020
297,366,1083266201
266,366,1083266820
397,291,1083266924
266,366,1083267043
266,366,1083267225
45,402,1083267231
135,260,1083269981
37,276,1083271359
352,398,1083271477
177,7,1083272862
362,195,1083273072
379,240,1083273354
258,240,1083273670
50,321,1083273995
50,143,1083274023
240,379,1083274538
195,362,1083275223
310,333,1083276026
382,386,1083276092
382,179,1083276105
177,333,1083276247
407,258,1083277603
346,366,1083277680
28,403,1083278108
66,240,1083278121
240,379,1083278365
346,380,1083279749
325,350,1083280400
56,243,1083280574
56,243,1083280862
56,243,1083281063
372,379,1083281321
136,258,1083281596
363,62,1083281866
316,50,1083282480
263,389,1083285834
366,210,1083285960
297,46,1083286676
374,299,1083286808
62,363,1083286816
369,163,1083286970
191,405,1083287228
136,258,1083287405
26,366,1083287781
26,366,1083288081
217,380,1083288140
210,366,1083288399
26,366,1083288437
217,237,1083288609
217,179,1083288635
361,360,1083288982
366,26,1083289360
293,284,1083289361
299,253,1083289393
374,366,1083289697
374,340,1083289768
374,176,1083290164
374,146,1083290211
410,411,1083290337
370,398,1083290707
374,46,1083290768
372,5,1083290915
374,370,1083291491
266,365,1083292063
217,179,1083292146
412,413,1083292473
412,413,1083292479
45,290,1083292740
374,412,1083292976
210,366,1083293041
374,414,1083293194
374,415,1083293215
374,416,1083293313
374,416,1083293319
374,416,1083293327
374,417,1083293365
370,115,1083293399
418,301,1083293460
237,260,1083293733
353,68,1083293851
380,370,1083293855
370,380,1083293880
215,365,1083294085
370,115,1083294137
418,5,1083294155
297,366,1083294176
115,370,1083294188
115,370,1083294219
25,414,1083294290
115,370,1083294391
397,163,1083294431
115,423,1083294870
273,215,1083295015
374,370,1083295120
258,284,1083295195
28,402,1083295254
284,258,1083295271
332,380,1083295290
258,284,1083295318
194,195,1083295337
374,402,1083295361
115,370,1083295567
284,258,1083295690
382,5,1083295791
370,115,1083295815
115,370,1083296018
332,59,1083296277
374,370,1083296296
398,352,1083296694
398,46,1083297062
346,402,1083297546
366,210,1083297898
273,346,1083298139
299,91,1083298291
293,292,1083298378
426,427,1083298558
363,425,1083298982
68,353,1083299052
37,363,1083299659
164,416,1083299971
299,81,1083300115
37,408,1083300240
299,81,1083300336
346,366,1083300438
40,68,1083300794
37,363,1083300797
40,272,1083300902
160,429,1083301076
251,5,1083301163
217,179,1083301289
429,160,1083301325
346,430,1083301329
40,68,1083301350
278,346,1083301408
258,299,1083301452
273,346,1083301509
251,5,1083301541
56,363,1083301811
279,182,1083302027
217,380,1083302080
40,68,1083302387
217,363,1083302444
37,432,1083302546
40,68,1083302880
160,429,1083303087
17,414,1083303115
40,68,1083303493
429,160,1083303935
273,346,1083303940
325,350,1083303968
96,433,1083303968
96,433,1083304156
418,160,1083304390
96,433,1083304457
164,432,1083304600
37,432,1083304647
372,68,1083304671
37,432,1083304744
363,217,1083304776
164,432,1083304806
372,68,1083304815
370,398,1083304945
363,436,1083305067
40,68,1083305133
372,68,1083305358
372,125,1083305713
125,372,1083305926
372,153,1083305935
372,125,1083305995
217,363,1083306082
363,217,1083306457
240,382,1083306726
17,125,1083306727
397,163,1083306764
432,438,1083306794
372,432,1083306810
372,432,1083306911
297,366,1083307008
370,352,1083307041
372,340,1083307044
432,438,1083307616
37,408,1083307725
438,432,1083307908
34,265,1083308579
34,265,1083308580
34,265,1083308615
352,370,1083308624
370,352,1083308667
8,365,1083308770
34,408,1083308809
34,265,1083309115
34,265,1083309252
332,382,1083309284
332,408,1083309325
441,240,1083309363
34,265,1083309393
370,352,1083309421
34,265,1083309554
332,382,1083309568
96,433,1083309582
382,324,1083309603
332,379,1083309630
96,125,1083309690
380,217,1083309725
332,382,1083309763
17,382,1083309822
34,382,1083309829
332,382,1083309948
96,433,1083310096
332,382,1083310115
443,426,1083310150
443,68,1083310305
332,382,1083310311
402,28,1083310326
332,382,1083310555
240,308,1083310587
397,319,1083310597
37,380,1083310709
446,0,1083311178
17,382,1083311337
332,157,1083311364
332,382,1083311403
17,382,1083311423
332,382,1083311606
34,447,1083311647
17,382,1083311791
332,382,1083311809
5,441,1083311923
17,382,1083311973
17,382,1083311994
17,382,1083312240
297,429,1083312365
444,343,1083312526
17,382,1083312543
449,195,1083312554
297,429,1083312561
61,370,1083312600
195,450,1083312632
332,382,1083312764
195,450,1083312772
343,429,1083312838
372,340,1083312840
297,240,1083312877
297,195,1083312978
332,382,1083312979
452,343,1083312999
343,429,1083313011
17,382,1083313144
429,334,1083313184
372,163,1083313196
334,429,1083313325
254,450,1083313410
254,450,1083313502
450,5,1083313502
450,5,1083313581
297,429,1083313591
5,450,1083313612
435,366,1083313628
254,450,1083313645
251,450,1083313760
297,366,1083313806
343,452,1083313868
396,319,1083313877
450,5,1083313911
286,379,1083313967
450,5,1083314001
251,450,1083314004
251,350,1083314030
332,111,1083314105
297,327,1083314154
254,450,1083314225
297,429,1083314229
297,179,1083314306
343,452,1083314311
396,433,1083314313
297,255,1083314364
429,346,1083314408
210,290,1083314424
297,429,1083314455
297,366,1083314502
346,429,1083314553
332,449,1083314596
254,327,1083314742
297,366,1083314788
285,327,1083314790
266,366,1083314803
346,451,1083315060
297,366,1083315076
297,429,1083315097
297,265,1083315134
429,346,1083315150
452,343,1083315165
181,57,1083315178
297,450,1083315196
61,370,1083315249
297,285,1083315557
297,343,1083315742
297,111,1083315791
396,366,1083315804
448,450,1083315817
297,433,1083315948
284,407,1083315982
160,455,1083316091
346,429,1083316330
297,448,1083316416
297,289,1083316506
297,343,1083316522
297,343,1083316636
452,343,1083316711
297,333,1083316732
160,429,1083316802
297,445,1083316803
297,66,1083316841
297,343,1083316863
448,7,1083316917
444,450,1083316936
45,456,1083316980
254,160,1083317020
452,448,1083317022
382,7,1083317029
452,343,1083317062
45,140,1083317087
293,448,1083317154
17,382,1083317200
297,350,1083317240
397,163,1083317248
363,217,1083317252
363,56,1083317301
17,278,1083317358
297,301,1083317424
350,5,1083317428
325,350,1083317449
45,445,1083317456
297,457,1083317535
297,346,1083317569
297,340,1083317606
376,258,1083317748
240,320,1083317863
217,363,1083317956
8,259,1083317996
45,111,1083318019
217,380,1083318077
459,363,1083318166
459,319,1083318209
461,363,1083318226
119,460,1083318229
418,45,1083318306
8,441,1083318377
8,434,1083318493
131,284,1083318601
461,363,1083318750
461,363,1083318785
461,363,1083319066
210,432,1083319086
193,408,1083319352
461,402,1083319403
374,55,1083319520
217,363,1083319638
17,278,1083319664
8,7,1083319774
8,165,1083319837
374,425,1083320043
374,319,1083320170
441,240,1083320191
452,343,1083320217
8,363,1083320444
374,363,1083320493
240,363,1083320729
435,346,1083320807
452,343,1083320838
240,273,1083320847
444,437,1083320896
452,343,1083320958
444,463,1083320966
453,346,1083321000
346,435,1083321071
379,240,1083321107
379,240,1083321108
435,346,1083321208
273,240,1083321308
453,346,1083321318
374,366,1083321354
273,240,1083321424
96,425,1083321551
379,240,1083321647
379,464,1083321664
363,240,1083321677
465,462,1083321711
379,464,1083321822
273,240,1083321941
464,379,1083321987
453,346,1083322000
217,363,1083322034
240,273,1083322088
273,240,1083322153
343,217,1083322282
363,217,1083322381
240,273,1083322506
273,240,1083322745
452,343,1083322845
465,90,1083322898
182,279,1083323116
182,172,1083323168
47,450,1083323222
463,444,1083323241
444,463,1083323301
463,425,1083323406
463,444,1083323429
182,54,1083323442
37,408,1083323488
182,170,1083323501
182,343,1083323519
444,463,1083323519
0,446,1083323554
273,266,1083323702
56,425,1083323712
297,458,1083323716
240,273,1083323817
56,324,1083324003
467,217,1083324034
467,217,1083324094
56,217,1083324174
273,240,1083324234
5,319,1083324282
468,285,1083324319
308,240,1083324379
285,468,1083324443
297,366,1083324489
468,285,1083324546
56,434,1083324605
56,217,1083324634
240,273,1083324651
467,217,1083324661
240,273,1083324691
56,468,1083324731
468,285,1083324796
203,343,1083324803
273,240,1083324846
468,56,1083324849
297,366,1083324873
469,240,1083324969
297,449,1083324988
353,266,1083325041
366,468,1083325151
353,266,1083325166
182,56,1083325241
310,56,1083325245
468,366,1083325251
56,468,1083325332
468,366,1083325405
56,217,1083325441
468,56,1083325464
468,366,1083325495
468,366,1083325517
468,56,1083325547
240,273,1083325596
310,408,1083325662
182,56,1083325710
169,270,1083326040
182,56,1083326439
202,81,1083326757
119,56,1083327231
467,217,1083329363
467,217,1083329391
467,217,1083329403
467,217,1083329436
467,217,1083329623
64,451,1083345312
64,451,1083345755
372,379,1083346279
402,193,1083347161
297,408,1083348827
297,193,1083349471
297,472,1083349516
297,292,1083349545
297,292,1083349660
297,323,1083349691
240,292,1083349954
292,240,1083350157
292,330,1083350462
330,292,1083350606
292,330,1083350618
330,292,1083351004
28,143,1083351372
404,346,1083352438
404,346,1083352444
404,425,1083352807
330,292,1083352945
372,231,1083353593
474,379,1083353747
333,448,1083354339
475,425,1083354503
346,474,1083354806
346,330,1083355057
237,217,1083355214
164,424,1083355579
279,182,1083355729
194,182,1083356462
23,172,1083356545
426,182,1083358713
169,425,1083358864
68,353,1083358947
325,340,1083359029
63,421,1083359133
63,240,1083359145
47,450,1083359230
346,474,1083359292
346,429,1083359352
30,289,1083359421
47,231,1083359521
40,30,1083359533
40,476,1083359610
119,301,1083359662
301,119,1083359796
195,43,1083360329
17,477,1083360333
119,301,1083360559
429,346,1083361240
478,362,1083361663
478,479,1083361686
299,81,1083362027
411,478,1083362141
443,28,1083362610
395,340,1083362722
56,450,1083362973
56,434,1083363028
395,429,1083363126
424,481,1083363295
210,366,1083363410
443,217,1083363467
482,343,1083363513
353,68,1083363628
482,266,1083363691
334,429,1083363693
443,217,1083364215
169,405,1083364769
258,376,1083365356
258,299,1083365387
343,203,1083365435
398,352,1083365527
343,334,1083365702
334,343,1083365928
56,450,1083365954
482,343,1083365962
443,334,1083366176
334,343,1083366252
8,182,1083366267
343,334,1083366338
443,334,1083366417
182,194,1083366464
343,334,1083366482
334,343,1083366569
343,334,1083366699
292,330,1083366883
352,370,1083366972
343,334,1083367234
343,334,1083367560
434,56,1083367654
334,343,1083367695
334,343,1083367719
483,321,1083367829
343,334,1083367866
17,484,1083368209
452,343,1083368353
485,28,1083368629
374,470,1083368742
374,401,1083368985
250,249,1083369119
363,463,1083369266
438,484,1083369836
353,405,1083370207
438,432,1083370347
374,370,1083370916
485,268,1083371200
485,268,1083371209
374,402,1083371496
463,425,1083372535
196,489,1083372650
297,425,1083373569
